"Date","AMD.Open","AMD.High","AMD.Low","AMD.Close","AMD.Volume","AMD.Adjusted"
2024-04-15,164.429992675781,164.440002441406,158.759994506836,160.320007324219,61461200,160.320007324219
2024-04-16,162.279998779297,164.880004882812,161.669998168945,163.460006713867,55302100,163.460006713867
2024-04-17,163.970001220703,164.449996948242,153.880004882812,154.020004272461,75909000,154.020004272461
2024-04-18,155.509994506836,156.960006713867,152.320007324219,155.080001831055,52669800,155.080001831055
2024-04-19,151.589996337891,154.25,145.289993286133,146.639999389648,71232500,146.639999389648
2024-04-22,148.149993896484,149.889999389648,145.630004882812,148.639999389648,49397000,148.639999389648
2024-04-23,151.649993896484,153.5,150.350006103516,152.270004272461,46051900,152.270004272461
2024-04-24,156.559997558594,157.660003662109,150.630004882812,151.740005493164,43412600,151.740005493164
2024-04-25,149.149993896484,155.139999389648,146.75,153.759994506836,41471400,153.759994506836
2024-04-26,154.240005493164,158.630004882812,153.429992675781,157.399993896484,42510700,157.399993896484
2024-04-29,159.080001831055,160.770004272461,156.259994506836,160.199996948242,43478200,160.199996948242
2024-04-30,160.630004882812,162.289993286133,158.350006103516,158.380004882812,60742800,158.380004882812
2024-05-01,148.110000610352,151.369995117188,142.139999389648,144.270004272461,89413200,144.270004272461
2024-05-02,145.509994506836,147.619995117188,141.160003662109,146.160003662109,50034700,146.160003662109
2024-05-03,148.75,150.789993286133,147.240005493164,150.600006103516,49361100,150.600006103516
2024-05-06,153.100006103516,156.649993896484,151.259994506836,155.779998779297,44624500,155.779998779297
2024-05-07,156.320007324219,157.699996948242,153.660003662109,154.429992675781,37374900,154.429992675781
2024-05-08,153.399993896484,155.330001831055,152.520004272461,153.619995117188,28728000,153.619995117188
2024-05-09,153.130004882812,154.089996337891,150.610000610352,152.389999389648,33018000,152.389999389648
2024-05-10,154.289993286133,156.369995117188,151.309997558594,151.919998168945,37652800,151.919998168945
2024-05-13,151.279998779297,153.330001831055,150.399993896484,150.559997558594,27859200,150.559997558594
2024-05-14,150.429992675781,153.490005493164,148.779998779297,153.160003662109,31938300,153.160003662109
2024-05-15,155.589996337891,159.690002441406,154.699996948242,159.669998168945,43195900,159.669998168945
2024-05-16,160.919998168945,168.059997558594,159.899993896484,162.619995117188,76726700,162.619995117188
2024-05-17,168.429992675781,169.720001220703,162.320007324219,164.470001220703,65944400,164.470001220703
2024-05-20,165.550003051758,168.490005493164,164.470001220703,166.330001831055,45618000,166.330001831055
2024-05-21,164,165.830001831055,163.100006103516,164.660003662109,30005500,164.660003662109
2024-05-22,167.410003662109,169.809997558594,163.860000610352,165.520004272461,47426700,165.520004272461
2024-05-23,170.179992675781,173.139999389648,158.270004272461,160.429992675781,91888800,160.429992675781
2024-05-24,161.410003662109,167.660003662109,160.25,166.360000610352,54795400,166.360000610352
2024-05-28,169.419998168945,174.550003051758,164.960006713867,171.610000610352,66495400,171.610000610352
2024-05-29,167.460006713867,168.479995727539,162.910003662109,165.139999389648,56537500,165.139999389648
2024-05-30,167.899993896484,168.75,163.800003051758,166.75,46479900,166.75
2024-05-31,166.649993896484,169.5,160.070007324219,166.899993896484,64331900,166.899993896484
2024-06-03,170.820007324219,171.080001831055,160.910003662109,163.550003051758,59157600,163.550003051758
2024-06-04,162.839996337891,164.830001831055,158.869995117188,159.990005493164,48157200,159.990005493164
2024-06-05,162.070007324219,167.119995117188,161.380004882812,166.169998168945,60507500,166.169998168945
2024-06-06,165.460006713867,169.509994506836,163.860000610352,166.779998779297,47153700,166.779998779297
2024-06-07,166.589996337891,169.449996948242,165.860000610352,167.869995117188,44796000,167.869995117188
2024-06-10,162.479995727539,165.550003051758,159.610000610352,160.339996337891,67575600,160.339996337891
2024-06-11,160.5,161.539993286133,156.919998168945,158.960006713867,40497100,158.960006713867
2024-06-12,160.320007324219,162.240005493164,158.619995117188,160.240005493164,48325800,160.240005493164
2024-06-13,160.399993896484,162.660003662109,157.309997558594,159.899993896484,44442500,159.899993896484
2024-06-14,158.5,161.339996337891,157.610000610352,159.630004882812,34054000,159.630004882812
2024-06-17,158,159.229995727539,154.139999389648,158.399993896484,44507700,158.399993896484
2024-06-18,156.990005493164,157.240005493164,153.339996337891,154.630004882812,51852000,154.630004882812
2024-06-20,155.820007324219,166.820007324219,155.5,161.779998779297,93245700,161.779998779297
2024-06-21,161.75,163.199996948242,157.889999389648,161.229995727539,61334700,161.229995727539
2024-06-24,159.75,163.399993896484,158.190002441406,160.25,45954100,160.25
2024-06-25,160.729995727539,161,156.449996948242,160.25,40975300,160.25
2024-06-26,160.600006103516,160.740005493164,156,157.539993286133,36973400,157.539993286133
2024-06-27,157.179992675781,160.610000610352,156.809997558594,159.470001220703,34018200,159.470001220703
2024-06-28,160.229995727539,166.449996948242,159.410003662109,162.210006713867,56204600,162.210006713867
2024-07-01,161.25,161.509994506836,153.639999389648,157.690002441406,50436700,157.690002441406
2024-07-02,157.039993286133,164.580001831055,156.699996948242,164.309997558594,57838600,164.309997558594
2024-07-03,164.199996948242,165.259994506836,162.509994506836,163.899993896484,26980900,163.899993896484
2024-07-05,165.970001220703,174.039993286133,165.679992675781,171.899993896484,61857100,171.899993896484
2024-07-08,174.899993896484,178.949996948242,173.220001220703,178.690002441406,60223400,178.690002441406
2024-07-09,177.970001220703,180.410003662109,174.699996948242,177.100006103516,43395600,177.100006103516
2024-07-10,179.990005493164,187.279998779297,177.800003051758,183.960006713867,90247000,183.960006713867
2024-07-11,184.070007324219,187.110000610352,177.25,181.940002441406,59231400,181.940002441406
2024-07-12,182.020004272461,186.990005493164,179.690002441406,181.610000610352,50827400,181.610000610352
2024-07-15,184.449996948242,185.5,178.539993286133,179.830001831055,42202700,179.830001831055
2024-07-16,179.690002441406,179.75,174.529998779297,177.550003051758,40633100,177.550003051758
2024-07-17,169.800003051758,169.800003051758,159.369995117188,159.429992675781,76954200,159.429992675781
2024-07-18,163.410003662109,163.410003662109,153.199996948242,155.770004272461,69420300,155.770004272461
2024-07-19,154.860000610352,155.809997558594,150.619995117188,151.580001831055,47513100,151.580001831055
2024-07-22,154.229995727539,156.699996948242,152.539993286133,155.869995117188,43912500,155.869995117188
2024-07-23,154.949996948242,157.050003051758,153.800003051758,154,31950600,154
2024-07-24,152.720001220703,153.679992675781,144.529998779297,144.630004882812,49203100,144.630004882812
2024-07-25,144.070007324219,144.75,136.809997558594,138.320007324219,60578500,138.320007324219
2024-07-26,140.320007324219,141.289993286133,138.270004272461,139.990005493164,49435800,139.990005493164
2024-07-29,141.190002441406,144.589996337891,138.75,139.75,47447200,139.75
2024-07-30,139.880004882812,141.699996948242,134.050003051758,138.440002441406,68801700,138.440002441406
2024-07-31,150.729995727539,153.600006103516,140.029998779297,144.479995727539,114306800,144.479995727539
2024-08-01,145,147.289993286133,130.240005493164,132.539993286133,94731900,132.539993286133
2024-08-02,133.5,137.100006103516,131.330001831055,132.5,78562000,132.5
2024-08-05,122.160003662109,139.139999389648,121.830001831055,134.820007324219,76089400,134.820007324219
2024-08-06,135.149993896484,136.440002441406,129.100006103516,130.179992675781,64455600,130.179992675781
2024-08-07,133.75,136.240005493164,128.369995117188,128.669998168945,54676500,128.669998168945
2024-08-08,131.970001220703,136.479995727539,128.940002441406,136.320007324219,49037500,136.320007324219
2024-08-09,134.690002441406,135.5,132.440002441406,134.270004272461,40583000,134.270004272461
2024-08-12,134.440002441406,137.990005493164,133.229995727539,136.770004272461,39724300,136.770004272461
2024-08-13,138.119995117188,141.190002441406,137.520004272461,141.130004882812,42218000,141.130004882812
2024-08-14,143,143.25,137.639999389648,140.75,35506400,140.75
2024-08-15,143,147.960006713867,141.809997558594,147.360000610352,43582400,147.360000610352
2024-08-16,145.699996948242,149.369995117188,145.199996948242,148.559997558594,31123900,148.559997558594
2024-08-19,148.429992675781,155.369995117188,147.720001220703,155.279998779297,60766900,155.279998779297
2024-08-20,156.490005493164,162.039993286133,154.509994506836,156.399993896484,76851200,156.399993896484
2024-08-21,156.119995117188,158.649993896484,155.070007324219,157.809997558594,42791200,157.809997558594
2024-08-22,158.869995117188,159.839996337891,151.009994506836,151.699996948242,45737300,151.699996948242
2024-08-23,153.600006103516,156.399993896484,151.830001831055,154.979995727539,43694600,154.979995727539
2024-08-26,154.699996948242,158.279998779297,148.910003662109,149.990005493164,49893300,149.990005493164
2024-08-27,150.130004882812,151.699996948242,148.440002441406,150.5,35102700,150.5
2024-08-28,149.399993896484,150.429992675781,144.720001220703,146.360000610352,34075800,146.360000610352
2024-08-29,146.589996337891,149.490005493164,144.470001220703,145.490005493164,31602100,145.490005493164
2024-08-30,147.520004272461,148.990005493164,145.25,148.559997558594,31169100,148.559997558594
2024-09-03,146.410003662109,146.490005493164,136.100006103516,136.940002441406,42172700,136.940002441406
2024-09-04,140.509994506836,143.369995117188,138.509994506836,140.869995117188,42130600,140.869995117188
2024-09-05,138.199996948242,141.710006713867,137.830001831055,139.440002441406,25023000,139.440002441406
2024-09-06,138.699996948242,139.130004882812,132.110000610352,134.350006103516,39993500,134.350006103516
2024-09-09,136.100006103516,138.449996948242,134.860000610352,138.149993896484,27194500,138.149993896484
2024-09-10,139.059997558594,143.080001831055,137.25,142.839996337891,37217500,142.839996337891
2024-09-11,145.320007324219,150.160003662109,140.710006713867,149.860000610352,50935400,149.860000610352
2024-09-12,148.429992675781,151.539993286133,147.649993896484,150.770004272461,29286200,150.770004272461
2024-09-13,152.320007324219,153.029998779297,150.699996948242,152.309997558594,25117200,152.309997558594
2024-09-16,151.699996948242,154.440002441406,150.910003662109,152.080001831055,27677800,152.080001831055
2024-09-17,153.550003051758,154.039993286133,149.229995727539,150.820007324219,29889000,150.820007324219
2024-09-18,150.899993896484,152.820007324219,148.009994506836,148.289993286133,26320100,148.289993286133
2024-09-19,153.809997558594,159.25,152.770004272461,156.740005493164,44500000,156.740005493164
2024-09-20,156,157.449996948242,152.470001220703,155.949996948242,40248200,155.949996948242
2024-09-23,156.449996948242,157.190002441406,154.970001220703,156.75,21728500,156.75
2024-09-24,157.460006713867,159.639999389648,154.580001831055,158.320007324219,27531200,158.320007324219
2024-09-25,158.5,162.949996948242,158.179992675781,162.020004272461,35233300,162.020004272461
2024-09-26,167.059997558594,168.679992675781,164.050003051758,167.490005493164,38044900,167.490005493164
2024-09-27,167.479995727539,168.729995727539,163.740005493164,164.350006103516,27876000,164.350006103516
2024-09-30,163.100006103516,165.080001831055,162.179992675781,164.080001831055,21881600,164.080001831055
2024-10-01,164.479995727539,165.399993896484,158.080001831055,159.75,31831900,159.75
2024-10-02,159.309997558594,163.100006103516,158.669998168945,159.779998779297,24630400,159.779998779297
2024-10-03,159.710006713867,166.789993286133,159.399993896484,162.850006103516,29598800,162.850006103516
2024-10-04,166.529998779297,171.210006713867,164.419998168945,170.899993896484,44556500,170.899993896484
2024-10-07,171.080001831055,172.410003662109,168.210006713867,170.970001220703,38379900,170.970001220703
2024-10-08,171.75,173.600006103516,170,172.800003051758,34730200,172.800003051758
2024-10-09,174.050003051758,174.050003051758,169.550003051758,171.020004272461,33890700,171.020004272461
2024-10-10,169.759994506836,172.009994506836,162,164.179992675781,75113600,164.179992675781
2024-10-11,164.190002441406,169.350006103516,163.009994506836,167.889999389648,42136200,167.889999389648
2024-10-14,167.770004272461,168.899993896484,165.149993896484,165.270004272461,31757200,165.270004272461
2024-10-15,163.210006713867,164.130004882812,155.740005493164,156.639999389648,50768000,156.639999389648
2024-10-16,158.070007324219,158.279998779297,154.919998168945,156.130004882812,30575800,156.130004882812
2024-10-17,160,160.440002441406,156.199996948242,156.25,29491900,156.25
2024-10-18,157.410003662109,158.009994506836,155.559997558594,155.970001220703,23823000,155.970001220703
2024-10-21,155.759994506836,158,154.149993896484,157.899993896484,25781200,157.899993896484
2024-10-22,156.600006103516,156.740005493164,151.910003662109,154.089996337891,34997400,154.089996337891
2024-10-23,153,153.449996948242,150.520004272461,152.910003662109,26095900,152.910003662109
2024-10-24,154.740005493164,155.190002441406,152.350006103516,153.440002441406,22877000,153.440002441406
2024-10-25,155.399993896484,158.910003662109,155.050003051758,156.229995727539,29758500,156.229995727539
2024-10-28,158.5,160.279998779297,157.039993286133,159.919998168945,36010100,159.919998168945
2024-10-29,161.100006103516,167.509994506836,158.940002441406,166.25,71896000,166.25
2024-10-30,153.009994506836,153.119995117188,148.100006103516,148.600006103516,87701700,148.600006103516
2024-10-31,147.800003051758,148.679992675781,143.330001831055,144.070007324219,44386600,144.070007324219
2024-11-01,144.440002441406,144.539993286133,141.320007324219,141.860000610352,39027400,141.860000610352
2024-11-04,141.699996948242,143.639999389648,139.720001220703,140.710006713867,29117400,140.710006713867
2024-11-05,141.940002441406,143.080001831055,140.800003051758,141.660003662109,27067300,141.660003662109
2024-11-06,144.949996948242,145.630004882812,141.520004272461,145.100006103516,32911500,145.100006103516
2024-11-07,146.679992675781,150.119995117188,145.660003662109,149.820007324219,30326400,149.820007324219
2024-11-08,149.389999389648,150.710006713867,147.529998779297,147.949996948242,27560300,147.949996948242
2024-11-11,147.380004882812,148.570007324219,144.910003662109,147.350006103516,29868100,147.350006103516
2024-11-12,147,147.449996948242,141.550003051758,143.630004882812,33560300,143.630004882812
2024-11-13,142.860000610352,144.490005493164,139.070007324219,139.300003051758,35146600,139.300003051758
2024-11-14,140.339996337891,141.399993896484,138.559997558594,138.839996337891,31681400,138.839996337891
2024-11-15,136.570007324219,137.350006103516,133.649993896484,134.899993896484,44217500,134.899993896484
2024-11-18,138.190002441406,140.899993896484,137.210006713867,138.929992675781,38782400,138.929992675781
2024-11-19,137.410003662109,139.75,137.139999389648,139.389999389648,23131400,139.389999389648
2024-11-20,138.960006713867,140.770004272461,135.479995727539,137.600006103516,28843100,137.600006103516
2024-11-21,138.869995117188,140.279998779297,134.929992675781,137.490005493164,29311400,137.490005493164
2024-11-22,137.350006103516,139.130004882812,137.039993286133,138.350006103516,21784700,138.350006103516
2024-11-25,140.490005493164,142.350006103516,139.050003051758,141.130004882812,30923100,141.130004882812
2024-11-26,142.550003051758,142.800003051758,136.619995117188,137.720001220703,32092400,137.720001220703
2024-11-27,137.199996948242,137.940002441406,132.960006713867,136.240005493164,30175300,136.240005493164
2024-11-29,136.240005493164,138.589996337891,135.779998779297,137.179992675781,16085700,137.179992675781
2024-12-02,137.919998168945,142.820007324219,137.800003051758,142.059997558594,33102400,142.059997558594
2024-12-03,142.580001831055,143.449996948242,141.080001831055,141.979995727539,22665300,141.979995727539
2024-12-04,142.960006713867,144.119995117188,141.179992675781,143.990005493164,25942700,143.990005493164
2024-12-05,143.679992675781,143.949996948242,140.380004882812,141.360000610352,29576900,141.360000610352
2024-12-06,141.479995727539,142.789993286133,137.399993896484,138.589996337891,33576800,138.589996337891
2024-12-09,135.710006713867,135.770004272461,130,130.869995117188,57055600,130.869995117188
2024-12-10,131.559997558594,131.559997558594,127.069999694824,127.73999786377,38907200,127.73999786377
2024-12-11,128.520004272461,131.210006713867,126.220001220703,130.149993896484,45588100,130.149993896484
2024-12-12,130,132.320007324219,129.070007324219,130.600006103516,34267100,130.600006103516
2024-12-13,131.300003051758,131.300003051758,124.769996643066,126.910003662109,67544700,126.910003662109
2024-12-16,126.01000213623,127.76000213623,123.120002746582,126.690002441406,42090300,126.690002441406
2024-12-17,124.449996948242,127.080001831055,123.150001525879,125.019996643066,43314900,125.019996643066
2024-12-18,125.430000305176,127.75,120.430000305176,121.410003662109,49724400,121.410003662109
2024-12-19,122.160003662109,123.379997253418,118.449996948242,118.879997253418,46160700,118.879997253418
2024-12-20,118,121.860000610352,117.900001525879,119.209999084473,53591200,119.209999084473
2024-12-23,120.709999084473,126.339996337891,120.470001220703,124.599998474121,47777900,124.599998474121
2024-12-24,127.51000213623,127.51000213623,124.660003662109,126.290000915527,24829600,126.290000915527
2024-12-26,125.519996643066,127.300003051758,125.050003051758,125.059997558594,24998200,125.059997558594
2024-12-27,124.370002746582,126.180000305176,122.26000213623,125.190002441406,32924000,125.190002441406
2024-12-30,123.559997558594,124.099998474121,122.349998474121,122.440002441406,30501600,122.440002441406
2024-12-31,123.099998474121,123.550003051758,120.139999389648,120.790000915527,30203400,120.790000915527
2025-01-02,122.290000915527,123.139999389648,119.440002441406,120.629997253418,34256200,120.629997253418
2025-01-03,121.650001525879,125.559997558594,121.419998168945,125.370002746582,36785300,125.370002746582
2025-01-06,129.070007324219,130.729995727539,127.360000610352,129.550003051758,48020200,129.550003051758
2025-01-07,130.509994506836,131.710006713867,126.849998474121,127.330001831055,39220400,127.330001831055
2025-01-08,124.51000213623,125.300003051758,120.120002746582,121.839996337891,46723100,121.839996337891
2025-01-10,118.180000305176,118.709999084473,114.449996948242,116.040000915527,59415600,116.040000915527
2025-01-13,115.279998779297,117.480003356934,114.410003662109,117.319999694824,39128900,117.319999694824
2025-01-14,118,118.660003662109,114.5,116.089996337891,37005300,116.089996337891
2025-01-15,117.550003051758,120.419998168945,117.459999084473,119.959999084473,38185800,119.959999084473
2025-01-16,120.23999786377,121.089996337891,118.25,118.440002441406,29414100,118.440002441406
2025-01-17,120.779998779297,122.73999786377,120.550003051758,121.459999084473,35765900,121.459999084473
2025-01-21,122.389999389648,123.75,121.120002746582,122.279998779297,31578800,122.279998779297
2025-01-22,123.080001831055,125.650001525879,121.910003662109,123.75,35023800,123.75
2025-01-23,121.430000305176,123.709999084473,120.629997253418,123.040000915527,24921100,123.040000915527
2025-01-24,124.550003051758,125.25,122.230003356934,122.839996337891,31570300,122.839996337891
2025-01-27,117.800003051758,118.080001831055,112.800003051758,115.01000213623,61067900,115.01000213623
2025-01-28,115.180000305176,116.150001525879,112.949996948242,114.169998168945,40554800,114.169998168945
2025-01-29,115.769996643066,118.519996643066,114.959999084473,117.349998474121,40199100,117.349998474121
2025-01-30,118.529998779297,120.440002441406,117.089996337891,118.860000610352,29788400,118.860000610352
